product_name,price,source,product_url,image_url
Philips AT620/14 Aqua Touch Shavers CloseCut Electric Shaver Wet &amp; Dry,"Rs. 2,499.00",ebay.in,http://www.ebay.in/itm/Philips-AT620-14-Aqua-Touch-Shavers-CloseCut-Electric-Shaver-Wet-Dry/131632135966?hash=item1ea5e2ff1e:g:gX4AAOSwwbdWJNjY,https://i.ebayimg.com/thumbs/images/g/gX4AAOSwwbdWJNjY/s-l225.jpg
Philips AT610 Aqua Touch Shavers CloseCut Electric Shaver Wet &amp; Dry,"Rs. 2,199.00",ebay.in,http://www.ebay.in/itm/Philips-AT610-Aqua-Touch-Shavers-CloseCut-Electric-Shaver-Wet-Dry/122083097630?hash=item1c6cb83c1e:g:eeAAAOSwI-BWJNVL,https://i.ebayimg.com/thumbs/images/g/eeAAAOSwI-BWJNVL/s-l225.jpg
Set of 2 - Philips S7320/12 Aqua-Touch Sensitive Skin Wet &amp; Dry Shaver,"Rs. 20,879.00",ebay.in,http://www.ebay.in/itm/Set-of-2-Philips-S7320-12-Aqua-Touch-Sensitive-Skin-Wet-Dry-Shaver/182265292471?hash=item2a6fdba6b7:g:fQUAAOSwRgJXk02F,https://i.ebayimg.com/thumbs/images/g/fQUAAOSwRgJXk02F/s-l225.jpg
"Set of 2 - Philips S5050/06 with 5-way Movement Wet,Dry Shaver &amp; Pop up Trimmer","Rs. 10,659.00",ebay.in,http://www.ebay.in/itm/Set-of-2-Philips-S5050-06-with-5-way-Movement-Wet-Dry-Shaver-Pop-up-Trimmer/182265292534?hash=item2a6fdba6f6:g:X7kAAOSwZVlXk0qI,https://i.ebayimg.com/thumbs/images/g/X7kAAOSwZVlXk0qI/s-l225.jpg
Set of 2 - Philips HP6306/00 Ladyshave Wet and Dry Cordless Shaver for Women,"Rs. 3,842.00",ebay.in,http://www.ebay.in/itm/Set-of-2-Philips-HP6306-00-Ladyshave-Wet-and-Dry-Cordless-Shaver-for-Women/182265292513?hash=item2a6fdba6e1:g:SuEAAOSw0RpXlxVg,https://i.ebayimg.com/thumbs/images/g/SuEAAOSw0RpXlxVg/s-l225.jpg
Braun Cruzer 5 Body Shaver,"Rs. 5,279.00",ebay.in,http://www.ebay.in/itm/Braun-Cruzer-5-Body-Shaver/322253573797?hash=item4b07cf4ea5:g:2u0AAOSwvzRXzsff,https://i.ebayimg.com/thumbs/images/g/2u0AAOSwvzRXzsff/s-l225.jpg
Philips HP6306 Wet &amp; Dry Shaver for Women | Lady Shave,"Rs. 1,799.00",ebay.in,http://www.ebay.in/itm/Philips-HP6306-Wet-Dry-Shaver-for-Women-Lady-Shave/322822561549?hash=item4b29b95f0d:g:HtMAAOSwJV1Z34XB,https://i.ebayimg.com/thumbs/images/g/HtMAAOSwJV1Z34XB/s-l225.jpg
Philips Norelco Shaver 4100 (Model AT810/46),"Rs. 11,006.00",ebay.in,http://www.ebay.in/itm/Philips-Norelco-Shaver-4100-Model-AT810-46/272583031973?hash=item3f7736fca5:g:n9EAAOSwB-1YwSK4,https://i.ebayimg.com/thumbs/images/g/n9EAAOSwB-1YwSK4/s-l225.jpg
Keda Rechargeable Lady Shaver,Rs. 999.00,ebay.in,http://www.ebay.in/itm/Keda-Rechargeable-Lady-Shaver/272737421736?hash=item3f806ac9a8:g:JSMAAOSwB-1Y5hJa,https://i.ebayimg.com/thumbs/images/g/JSMAAOSwB-1Y5hJa/s-l225.jpg
Philips Norelco Shaver 2300,"Rs. 11,690.00",ebay.in,http://www.ebay.in/itm/Philips-Norelco-Shaver-2300/272583032034?hash=item3f7736fce2:g:IEcAAOSwTuJYwSK9,https://i.ebayimg.com/thumbs/images/g/IEcAAOSwTuJYwSK9/s-l225.jpg
NIKAI NK-7621 Mini Waterproof Hair Removal Hairs Shaver Portable Dry Battery,Rs. 585.00,ebay.in,http://www.ebay.in/itm/NIKAI-NK-7621-Mini-Waterproof-Hair-Removal-Hairs-Shaver-Portable-Dry-Battery/272737426860?hash=item3f806addac:g:ZiMAAOSwH09ZLVWQ,https://i.ebayimg.com/thumbs/images/g/ZiMAAOSwH09ZLVWQ/s-l225.jpg
